frame,note,p_fake_warp
Frank_Solich_0004.jpg,ok,0.0201
Frank_Solich_0005.jpg,ok,0.6297
Frank_Stallone_0001.jpg,ok,0.4121
Frank_Stallone_0002.jpg,ok,0.4861
Frank_Taylor_0001.jpg,ok,0.5176
Frank_Van_Ecke_0001.jpg,ok,0.3255
Frank_Wycheck_0001.jpg,ok,0.1854
Frank_Zappa_0001.jpg,ok,0.2194
Franklin_Brown_0001.jpg,ok,0.7327
Franklin_Damann_0001.jpg,ok,0.7977
Franko_Simatovic_0001.jpg,ok,0.1660
Franko_Simatovic_0002.jpg,ok,0.3738
Franz_Beckenbauer_0001.jpg,ok,0.3430
Franz_Beckenbauer_0002.jpg,ok,0.8926
Franz_Fischler_0001.jpg,ok,0.8474
Franz_Fischler_0002.jpg,ok,0.0242
Franz_Fischler_0003.jpg,ok,0.6552
Franz_Fischler_0004.jpg,ok,0.3454
Franz_Gsell_0001.jpg,ok,0.7759
Franz_Muentefering_0001.jpg,ok,0.6817
Franz_Muentefering_0002.jpg,ok,0.4946
Franz_Muentefering_0003.jpg,ok,0.8588
Franz_Muentefering_0004.jpg,ok,0.4424
Fred_Durst_0001.jpg,ok,0.0040
Fred_Eckhard_0001.jpg,ok,0.3691
Fred_Eckhard_0002.jpg,ok,0.0350
Fred_Eckhard_0003.jpg,ok,0.1159
Fred_Funk_0001.jpg,ok,0.4401
Fred_Funk_0002.jpg,ok,0.8987
Fred_Huff_0001.jpg,ok,0.9789
Fred_Rogers_0001.jpg,ok,0.2103
Fred_Swan_0001.jpg,ok,0.8764
Fred_Thompson_0001.jpg,ok,0.1032
Fred_Thompson_0002.jpg,ok,0.7545
Fred_Thompson_0003.jpg,ok,0.0550
Fred_Wilpon_0001.jpg,ok,0.1267
Freda_Black_0001.jpg,ok,0.7822
Freddy_Garcia_0001.jpg,ok,0.3186
Freddy_Garcia_0002.jpg,ok,0.6513
Freddy_Vasques_Kinchokpe_0001.jpg,ok,0.4018
Frederick_Madden_0001.jpg,ok,0.1078
Frederique_van_der_Wal_0001.jpg,ok,0.2658
Fredric_Seaman_0001.jpg,ok,0.0913
Fruit_Chan_0001.jpg,ok,0.0916
Fujio_Cho_0001.jpg,ok,0.2331
Fujio_Cho_0002.jpg,ok,0.0622
Fujio_Cho_0003.jpg,ok,0.0680
Fujio_Cho_0004.jpg,ok,0.1185
Fujio_Cho_0005.jpg,ok,0.0613
Fujio_Cho_0006.jpg,ok,0.0353
Fujio_Mitarai_0001.jpg,ok,0.4220
GL_Peiris_0001.jpg,ok,0.9904
GL_Peiris_0002.jpg,ok,0.5969
GL_Peiris_0003.jpg,ok,0.7143
GL_Peiris_0004.jpg,ok,0.0063
Gabi_Zimmer_0001.jpg,ok,0.2862
Gabriel_Batistuta_0001.jpg,ok,0.3206
Gabriel_Batistuta_0002.jpg,ok,0.1547
Gabriel_Farhi_0001.jpg,ok,0.7758
Gabriel_Hughes_0001.jpg,ok,0.6228
Gabriel_Jorge_Ferreia_0001.jpg,ok,0.0435
Gabriel_Valdes_0001.jpg,ok,0.0761
Gabriel_Valdes_0002.jpg,ok,0.2287
Gabriella_Bo_0001.jpg,ok,0.0349
Gabrielle_Rose_0001.jpg,ok,0.2374
Gabrielle_Union_0001.jpg,ok,0.0529
Gael_Garcia_Bermal_0001.jpg,ok,0.0503
Gala_Leon_Garcia_0001.jpg,ok,0.2536
Galen_Rowell_0001.jpg,ok,0.0880
Gao_Qiang_0001.jpg,ok,0.0750
Gao_Qiang_0002.jpg,ok,0.3113
Garry_Alejano_0001.jpg,ok,0.1393
Garry_Kasparov_0001.jpg,ok,0.3672
Garry_Kasparov_0002.jpg,ok,0.1993
Garry_McCoy_0001.jpg,ok,0.3064
Garry_Trudeau_0001.jpg,ok,0.0014
Garry_Trudeau_0002.jpg,ok,0.4813
Garry_Witherall_0001.jpg,ok,0.0965
Garth_Drabinsky_0001.jpg,ok,0.0141
Gary_Bald_0001.jpg,ok,0.8235
Gary_Barnett_0001.jpg,ok,0.3131
Gary_Bauer_0001.jpg,ok,0.4263
Gary_Bergeron_0001.jpg,ok,0.6410
Gary_Bergeron_0002.jpg,ok,0.3805
Gary_Bettman_0001.jpg,ok,0.2535
Gary_Carter_0001.jpg,ok,0.0020
Gary_Carter_0002.jpg,ok,0.3391
Gary_Carter_0003.jpg,ok,0.3742
Gary_Coleman_0001.jpg,ok,0.1626
Gary_Condit_0001.jpg,ok,0.5843
Gary_Dellaverson_0001.jpg,ok,0.4352
Gary_Doer_0001.jpg,ok,0.7435
Gary_Doer_0002.jpg,ok,0.0124
Gary_Doer_0003.jpg,ok,0.1277
Gary_Forsee_0001.jpg,ok,0.3966
Gary_Forsee_0002.jpg,ok,0.4143
Gary_Gero_0001.jpg,ok,0.6251
Gary_Gitnick_0001.jpg,ok,0.4424
Gary_Leon_Ridgway_0001.jpg,ok,0.1369
Gary_Locke_0001.jpg,ok,0.1252
Gary_Locke_0002.jpg,ok,0.0011
Gary_Marshall_0001.jpg,ok,0.1481
Gary_Paer_0001.jpg,ok,0.0851
Gary_Sayler_0001.jpg,ok,0.6730
Gary_Sinise_0001.jpg,ok,0.0034
Gary_Stevens_0001.jpg,ok,0.5957
Gary_Williams_0001.jpg,ok,0.1383
Gary_Williams_0002.jpg,ok,0.7679
Gary_Winnick_0001.jpg,ok,0.0148
Gary_Winnick_0002.jpg,ok,0.7122
Gaston_Gaudio_0001.jpg,ok,0.2854
Gavin_Degraw_0001.jpg,ok,0.0016
Gavyn_Arthur_0001.jpg,ok,0.8882
Gavyn_Davies_0001.jpg,ok,0.9562
Gen_Meredith_0001.jpg,ok,0.4591
Gene_Autry_0001.jpg,ok,0.3347
Gene_Hackman_0001.jpg,ok,0.4420
Gene_Keady_0001.jpg,ok,0.0058
Gene_Orza_0001.jpg,ok,0.0914
Gene_Robinson_0001.jpg,ok,0.3815
Gene_Robinson_0002.jpg,ok,0.6708
Gene_Robinson_0003.jpg,ok,0.4006
Gene_Robinson_0004.jpg,ok,0.8457
Gene_Robinson_0005.jpg,ok,0.0393
Gene_Sauers_0001.jpg,ok,0.1973
Gennifer_Flowers_0001.jpg,ok,0.4008
Geno_Auriemma_0001.jpg,ok,0.3704
Geno_Auriemma_0002.jpg,ok,0.0138
Geoff_Dixon_0001.jpg,ok,0.2703
Geoff_Hoon_0001.jpg,ok,0.2854
Geoff_Hoon_0002.jpg,ok,0.5731
Geoff_Hoon_0003.jpg,ok,0.0342
Geoff_Hoon_0004.jpg,ok,0.9023
Geoff_Hoon_0005.jpg,ok,0.1334
Geoff_Hoon_0006.jpg,ok,0.1741
Geoff_Hoon_0007.jpg,ok,0.5479
Geoffrey_Davis_0001.jpg,ok,0.0084
Geoffrey_Rush_0001.jpg,ok,0.0704
George_Allen_0001.jpg,ok,0.1875
George_Blaney_0001.jpg,ok,0.5279
George_Bovell_0001.jpg,ok,0.1806
George_Brumley_0001.jpg,ok,0.9533
George_Brumley_0002.jpg,ok,0.0257
George_Brumley_III_0001.jpg,ok,0.4919
George_Clooney_0001.jpg,ok,0.8008
George_Clooney_0002.jpg,ok,0.9135
George_Clooney_0003.jpg,ok,0.3191
George_Clooney_0004.jpg,ok,0.9320
George_Clooney_0005.jpg,ok,0.0412
George_Clooney_0006.jpg,ok,0.2770
George_Clooney_0007.jpg,ok,0.0080
George_Clooney_0008.jpg,ok,0.8803
George_Clooney_0009.jpg,ok,0.0116
George_Foreman_0001.jpg,ok,0.1333
George_Foreman_0002.jpg,ok,0.6734
George_Galloway_0001.jpg,ok,0.9701
George_Galloway_0002.jpg,ok,0.8876
George_Galloway_0003.jpg,ok,0.7886
George_Galloway_0004.jpg,ok,0.0207
George_Gregan_0001.jpg,ok,0.2461
George_HW_Bush_0001.jpg,ok,0.8578
George_HW_Bush_0002.jpg,ok,0.4103
George_HW_Bush_0003.jpg,ok,0.5424
George_HW_Bush_0004.jpg,ok,0.9133
George_HW_Bush_0005.jpg,ok,0.0022
George_HW_Bush_0006.jpg,ok,0.9698
George_HW_Bush_0007.jpg,ok,0.9382
George_HW_Bush_0008.jpg,ok,0.1430
George_HW_Bush_0009.jpg,ok,0.8360
George_HW_Bush_0010.jpg,ok,0.1114
George_HW_Bush_0011.jpg,ok,0.2562
George_HW_Bush_0012.jpg,ok,0.9674
George_HW_Bush_0013.jpg,ok,0.0040
George_Harrison_0001.jpg,ok,0.8494
George_Karl_0001.jpg,ok,0.6751
George_Karl_0002.jpg,ok,0.8611
George_Lopez_0001.jpg,ok,0.0505
George_Lopez_0002.jpg,ok,0.0291
George_Lopez_0003.jpg,ok,0.1878
George_Lopez_0004.jpg,ok,0.0312
George_Lopez_0005.jpg,ok,0.0071
George_Lucas_0001.jpg,ok,0.3205
George_Maxwell_Richards_0001.jpg,ok,0.9628
George_McCloud_0001.jpg,ok,0.0648
George_Murphy_0001.jpg,ok,0.6302
George_P_Bush_0001.jpg,ok,0.8237
George_P_Bush_0002.jpg,ok,0.5705
George_Papandreou_0001.jpg,ok,0.1648
George_Papandreou_0002.jpg,ok,0.0182
George_Papandreou_0003.jpg,ok,0.8521
George_Papandreou_0004.jpg,ok,0.4958
George_Pataki_0001.jpg,ok,0.3281
George_Pataki_0002.jpg,ok,0.6803
George_Pataki_0003.jpg,ok,0.0379
George_Pataki_0004.jpg,ok,0.1185
George_Pataki_0005.jpg,ok,0.3323
George_Plimpton_0001.jpg,ok,0.3800
George_Robertson_0001.jpg,ok,0.6099
George_Robertson_0002.jpg,ok,0.0244
George_Robertson_0003.jpg,ok,0.0139
George_Robertson_0004.jpg,ok,0.5354
George_Robertson_0005.jpg,ok,0.1375
George_Robertson_0006.jpg,ok,0.0751
George_Robertson_0007.jpg,ok,0.3412
George_Robertson_0008.jpg,ok,0.0346
George_Robertson_0009.jpg,ok,0.0064
George_Robertson_0010.jpg,ok,0.0402
George_Robertson_0011.jpg,ok,0.0258
George_Robertson_0012.jpg,ok,0.1165
George_Robertson_0013.jpg,ok,0.7278
George_Robertson_0014.jpg,ok,0.0052
George_Robertson_0015.jpg,ok,0.0029
George_Robertson_0016.jpg,ok,0.1073
George_Robertson_0017.jpg,ok,0.0315
George_Robertson_0018.jpg,ok,0.4234
George_Robertson_0019.jpg,ok,0.0572
George_Robertson_0020.jpg,ok,0.0003
George_Robertson_0021.jpg,ok,0.3821
George_Robertson_0022.jpg,ok,0.4058
George_Roy_Hill_0001.jpg,ok,0.9893
George_Roy_Hill_0002.jpg,ok,0.1076
George_Ryan_0001.jpg,ok,0.7074
George_Ryan_0002.jpg,ok,0.4943
George_Ryan_0003.jpg,ok,0.7239
George_Ryan_0004.jpg,ok,0.3925
George_Tenet_0001.jpg,ok,0.4888
George_Tenet_0002.jpg,ok,0.0018
George_Voinovich_0001.jpg,ok,0.7003
George_Voinovich_0002.jpg,ok,0.0081
George_Voinovich_0003.jpg,ok,0.1684
George_W_Bush_0001.jpg,ok,0.2135
George_W_Bush_0002.jpg,ok,0.0544
George_W_Bush_0003.jpg,ok,0.0067
George_W_Bush_0004.jpg,ok,0.8308
George_W_Bush_0005.jpg,ok,0.5679
George_W_Bush_0006.jpg,ok,0.0738
George_W_Bush_0007.jpg,ok,0.0733
George_W_Bush_0008.jpg,ok,0.4442
George_W_Bush_0009.jpg,ok,0.8024
George_W_Bush_0010.jpg,ok,0.9211
George_W_Bush_0011.jpg,ok,0.8838
George_W_Bush_0012.jpg,ok,0.1787
George_W_Bush_0013.jpg,ok,0.7226
George_W_Bush_0014.jpg,ok,0.8889
George_W_Bush_0015.jpg,ok,0.5777
George_W_Bush_0016.jpg,ok,0.7072
George_W_Bush_0017.jpg,ok,0.3026
George_W_Bush_0018.jpg,ok,0.0967
George_W_Bush_0019.jpg,ok,0.0069
George_W_Bush_0020.jpg,ok,0.5022
George_W_Bush_0021.jpg,ok,0.2019
George_W_Bush_0022.jpg,ok,0.8677
George_W_Bush_0023.jpg,ok,0.0708
George_W_Bush_0024.jpg,ok,0.0732
George_W_Bush_0025.jpg,ok,0.1030
George_W_Bush_0026.jpg,ok,0.1065
George_W_Bush_0027.jpg,ok,0.0138
George_W_Bush_0028.jpg,ok,0.9058
George_W_Bush_0029.jpg,ok,0.3686
George_W_Bush_0030.jpg,ok,0.0814
George_W_Bush_0031.jpg,ok,0.1130
George_W_Bush_0032.jpg,ok,0.0056
George_W_Bush_0033.jpg,ok,0.2016
George_W_Bush_0034.jpg,ok,0.2723
George_W_Bush_0035.jpg,ok,0.2567
George_W_Bush_0036.jpg,ok,0.4434
George_W_Bush_0037.jpg,ok,0.9192
George_W_Bush_0038.jpg,ok,0.8313
George_W_Bush_0039.jpg,ok,0.6271
George_W_Bush_0040.jpg,ok,0.7860
George_W_Bush_0041.jpg,ok,0.0018
George_W_Bush_0042.jpg,ok,0.1197
George_W_Bush_0043.jpg,ok,0.3006
George_W_Bush_0044.jpg,ok,0.6782
George_W_Bush_0045.jpg,ok,0.5361
George_W_Bush_0046.jpg,ok,0.9972
George_W_Bush_0047.jpg,ok,0.6683
George_W_Bush_0048.jpg,ok,0.2372
George_W_Bush_0049.jpg,ok,0.2361
George_W_Bush_0050.jpg,ok,0.0257
George_W_Bush_0051.jpg,ok,0.5314
George_W_Bush_0052.jpg,ok,0.0857
George_W_Bush_0053.jpg,ok,0.8656
George_W_Bush_0054.jpg,ok,0.7615
George_W_Bush_0055.jpg,ok,0.2677
George_W_Bush_0056.jpg,ok,0.0037
George_W_Bush_0057.jpg,ok,0.5710
George_W_Bush_0058.jpg,ok,0.8770
George_W_Bush_0059.jpg,ok,0.3654
George_W_Bush_0060.jpg,ok,0.3104
George_W_Bush_0061.jpg,ok,0.2660
George_W_Bush_0062.jpg,ok,0.6150
George_W_Bush_0063.jpg,ok,0.0018
George_W_Bush_0064.jpg,ok,0.7291
George_W_Bush_0065.jpg,ok,0.2987
George_W_Bush_0066.jpg,ok,0.0265
George_W_Bush_0067.jpg,ok,0.1667
George_W_Bush_0068.jpg,ok,0.5418
George_W_Bush_0069.jpg,ok,0.0075
George_W_Bush_0070.jpg,ok,0.4793
George_W_Bush_0071.jpg,ok,0.4089
George_W_Bush_0072.jpg,ok,0.5906
George_W_Bush_0073.jpg,ok,0.3740
George_W_Bush_0074.jpg,ok,0.0136
George_W_Bush_0075.jpg,ok,0.1243
George_W_Bush_0076.jpg,ok,0.5974
George_W_Bush_0077.jpg,ok,0.0099
George_W_Bush_0078.jpg,ok,0.1986
George_W_Bush_0079.jpg,ok,0.3103
George_W_Bush_0080.jpg,ok,0.1579
George_W_Bush_0081.jpg,ok,0.0027
George_W_Bush_0082.jpg,ok,0.0011
George_W_Bush_0083.jpg,ok,0.0014
George_W_Bush_0084.jpg,ok,0.3330
George_W_Bush_0085.jpg,ok,0.2277
George_W_Bush_0086.jpg,ok,0.4733
George_W_Bush_0087.jpg,ok,0.1863
George_W_Bush_0088.jpg,ok,0.0765
George_W_Bush_0089.jpg,ok,0.1080
George_W_Bush_0090.jpg,ok,0.2095
George_W_Bush_0091.jpg,ok,0.8872
George_W_Bush_0092.jpg,ok,0.4802
George_W_Bush_0093.jpg,ok,0.1431
George_W_Bush_0094.jpg,ok,0.0269
George_W_Bush_0095.jpg,ok,0.3965
George_W_Bush_0096.jpg,ok,0.8916
George_W_Bush_0097.jpg,ok,0.2277
George_W_Bush_0098.jpg,ok,0.8374
George_W_Bush_0099.jpg,ok,0.1915
George_W_Bush_0100.jpg,ok,0.6012
George_W_Bush_0101.jpg,ok,0.0678
George_W_Bush_0102.jpg,ok,0.9792
George_W_Bush_0103.jpg,ok,0.1019
George_W_Bush_0104.jpg,ok,0.2492
George_W_Bush_0105.jpg,ok,0.0741
George_W_Bush_0106.jpg,ok,0.3349
George_W_Bush_0107.jpg,ok,0.0054
George_W_Bush_0108.jpg,ok,0.3916
George_W_Bush_0109.jpg,ok,0.2720
George_W_Bush_0110.jpg,ok,0.3197
George_W_Bush_0111.jpg,ok,0.2024
George_W_Bush_0112.jpg,ok,0.9255
George_W_Bush_0113.jpg,ok,0.3074
George_W_Bush_0114.jpg,ok,0.3023
George_W_Bush_0115.jpg,ok,0.0232
George_W_Bush_0116.jpg,ok,0.7736
George_W_Bush_0117.jpg,ok,0.5140
George_W_Bush_0118.jpg,ok,0.0641
George_W_Bush_0119.jpg,ok,0.0806
George_W_Bush_0120.jpg,ok,0.9365
George_W_Bush_0121.jpg,ok,0.9564
George_W_Bush_0122.jpg,ok,0.7685
George_W_Bush_0123.jpg,ok,0.1750
George_W_Bush_0124.jpg,ok,0.0021
George_W_Bush_0125.jpg,ok,0.9501
George_W_Bush_0126.jpg,ok,0.9897
George_W_Bush_0127.jpg,ok,0.1445
George_W_Bush_0128.jpg,ok,0.3016
George_W_Bush_0129.jpg,ok,0.5683
George_W_Bush_0130.jpg,ok,0.0608
George_W_Bush_0131.jpg,ok,0.7962
George_W_Bush_0132.jpg,ok,0.6267
George_W_Bush_0133.jpg,ok,0.4237
George_W_Bush_0134.jpg,ok,0.5952
George_W_Bush_0135.jpg,ok,0.0413
George_W_Bush_0136.jpg,ok,0.8134
George_W_Bush_0137.jpg,ok,0.2769
George_W_Bush_0138.jpg,ok,0.4289
George_W_Bush_0139.jpg,ok,0.5154
George_W_Bush_0140.jpg,ok,0.5758
George_W_Bush_0141.jpg,ok,0.9940
George_W_Bush_0142.jpg,ok,0.4697
George_W_Bush_0143.jpg,ok,0.2933
George_W_Bush_0144.jpg,ok,0.9832
George_W_Bush_0145.jpg,ok,0.9398
George_W_Bush_0146.jpg,ok,0.9808
George_W_Bush_0147.jpg,ok,0.1436
George_W_Bush_0148.jpg,ok,0.1772
George_W_Bush_0149.jpg,ok,0.9604
George_W_Bush_0150.jpg,ok,0.4581
George_W_Bush_0151.jpg,ok,0.1097
George_W_Bush_0152.jpg,ok,0.3825
George_W_Bush_0153.jpg,ok,0.5409
George_W_Bush_0154.jpg,ok,0.8474
George_W_Bush_0155.jpg,ok,0.2102
George_W_Bush_0156.jpg,ok,0.3691
George_W_Bush_0157.jpg,ok,0.9913
George_W_Bush_0158.jpg,ok,0.8453
George_W_Bush_0159.jpg,ok,0.7701
George_W_Bush_0160.jpg,ok,0.1088
George_W_Bush_0161.jpg,ok,0.3044
George_W_Bush_0162.jpg,ok,0.2867
George_W_Bush_0163.jpg,ok,0.2045
George_W_Bush_0164.jpg,ok,0.0345
George_W_Bush_0165.jpg,ok,0.1267
George_W_Bush_0166.jpg,ok,0.1618
George_W_Bush_0167.jpg,ok,0.8581
George_W_Bush_0168.jpg,ok,0.7519
George_W_Bush_0169.jpg,ok,0.6240
George_W_Bush_0170.jpg,ok,0.3942
George_W_Bush_0171.jpg,ok,0.7865
George_W_Bush_0172.jpg,ok,0.7894
George_W_Bush_0173.jpg,ok,0.4413
George_W_Bush_0174.jpg,ok,0.0130
George_W_Bush_0175.jpg,ok,0.7431
George_W_Bush_0176.jpg,ok,0.3435
George_W_Bush_0177.jpg,ok,0.2471
George_W_Bush_0178.jpg,ok,0.2685
George_W_Bush_0179.jpg,ok,0.8101
George_W_Bush_0180.jpg,ok,0.5689
George_W_Bush_0181.jpg,ok,0.6416
George_W_Bush_0182.jpg,ok,0.9307
George_W_Bush_0183.jpg,ok,0.2120
George_W_Bush_0184.jpg,ok,0.3929
George_W_Bush_0185.jpg,ok,0.6984
George_W_Bush_0186.jpg,ok,0.5815
George_W_Bush_0187.jpg,ok,0.5370
George_W_Bush_0188.jpg,ok,0.5724
George_W_Bush_0189.jpg,ok,0.8940
George_W_Bush_0190.jpg,ok,0.8833
George_W_Bush_0191.jpg,ok,0.9316
George_W_Bush_0192.jpg,ok,0.3948
George_W_Bush_0193.jpg,ok,0.3480
George_W_Bush_0194.jpg,ok,0.2664
George_W_Bush_0195.jpg,ok,0.3702
George_W_Bush_0196.jpg,ok,0.5317
George_W_Bush_0197.jpg,ok,0.8507
George_W_Bush_0198.jpg,ok,0.2370
George_W_Bush_0199.jpg,ok,0.0111
George_W_Bush_0200.jpg,ok,0.8546
George_W_Bush_0201.jpg,ok,0.0025
George_W_Bush_0202.jpg,ok,0.0019
George_W_Bush_0203.jpg,ok,0.1443
George_W_Bush_0204.jpg,ok,0.5027
George_W_Bush_0205.jpg,ok,0.7017
George_W_Bush_0206.jpg,ok,0.1238
George_W_Bush_0207.jpg,ok,0.1232
George_W_Bush_0208.jpg,ok,0.0785
George_W_Bush_0209.jpg,ok,0.0470
George_W_Bush_0210.jpg,ok,0.4258
George_W_Bush_0211.jpg,ok,0.9933
George_W_Bush_0212.jpg,ok,0.5063
George_W_Bush_0213.jpg,ok,0.0208
George_W_Bush_0214.jpg,ok,0.9231
George_W_Bush_0215.jpg,ok,0.0034
George_W_Bush_0216.jpg,ok,0.7790
George_W_Bush_0217.jpg,ok,0.0010
George_W_Bush_0218.jpg,ok,0.8780
George_W_Bush_0219.jpg,ok,0.6635
George_W_Bush_0220.jpg,ok,0.0050
George_W_Bush_0221.jpg,ok,0.5821
George_W_Bush_0222.jpg,ok,0.2890
George_W_Bush_0223.jpg,ok,0.1415
George_W_Bush_0224.jpg,ok,0.0141
George_W_Bush_0225.jpg,ok,0.3077
George_W_Bush_0226.jpg,ok,0.1759
George_W_Bush_0227.jpg,ok,0.8364
George_W_Bush_0228.jpg,ok,0.2796
George_W_Bush_0229.jpg,ok,0.5780
George_W_Bush_0230.jpg,ok,0.5985
George_W_Bush_0231.jpg,ok,0.3390
George_W_Bush_0232.jpg,ok,0.1486
George_W_Bush_0233.jpg,ok,0.9103
George_W_Bush_0234.jpg,ok,0.2099
George_W_Bush_0235.jpg,ok,0.6442
George_W_Bush_0236.jpg,ok,0.3520
George_W_Bush_0237.jpg,ok,0.1966
George_W_Bush_0238.jpg,ok,0.9122
George_W_Bush_0239.jpg,ok,0.7790
George_W_Bush_0240.jpg,ok,0.9383
George_W_Bush_0241.jpg,ok,0.9616
George_W_Bush_0242.jpg,ok,0.2659
George_W_Bush_0243.jpg,ok,0.3223
George_W_Bush_0244.jpg,ok,0.3979
George_W_Bush_0245.jpg,ok,0.0141
George_W_Bush_0246.jpg,ok,0.2910
George_W_Bush_0247.jpg,ok,0.5728
George_W_Bush_0248.jpg,ok,0.2355
George_W_Bush_0249.jpg,ok,0.5689
George_W_Bush_0250.jpg,ok,0.1733
George_W_Bush_0251.jpg,ok,0.1417
George_W_Bush_0252.jpg,ok,0.9326
George_W_Bush_0253.jpg,ok,0.0578
George_W_Bush_0254.jpg,ok,0.6954
George_W_Bush_0255.jpg,ok,0.9938
George_W_Bush_0256.jpg,ok,0.9111
George_W_Bush_0257.jpg,ok,0.4489
George_W_Bush_0258.jpg,ok,0.4409
George_W_Bush_0259.jpg,ok,0.0038
George_W_Bush_0260.jpg,ok,0.2678
George_W_Bush_0261.jpg,ok,0.7512
George_W_Bush_0262.jpg,ok,0.0319
George_W_Bush_0263.jpg,ok,0.3993
George_W_Bush_0264.jpg,ok,0.1683
George_W_Bush_0265.jpg,ok,0.5514
George_W_Bush_0266.jpg,ok,0.5193
George_W_Bush_0267.jpg,ok,0.9314
George_W_Bush_0268.jpg,ok,0.7308
George_W_Bush_0269.jpg,ok,0.3348
George_W_Bush_0270.jpg,ok,0.8710
George_W_Bush_0271.jpg,ok,0.2530
George_W_Bush_0272.jpg,ok,0.6758
George_W_Bush_0273.jpg,ok,0.6700
George_W_Bush_0274.jpg,ok,0.0017
George_W_Bush_0275.jpg,ok,0.1121
George_W_Bush_0276.jpg,ok,0.9267
George_W_Bush_0277.jpg,ok,0.3987
George_W_Bush_0278.jpg,ok,0.4541
George_W_Bush_0279.jpg,ok,0.6297
George_W_Bush_0280.jpg,ok,0.1940
George_W_Bush_0281.jpg,ok,0.9960
George_W_Bush_0282.jpg,ok,0.7713
George_W_Bush_0283.jpg,ok,0.9873
George_W_Bush_0284.jpg,ok,0.4766
George_W_Bush_0285.jpg,ok,0.3631
George_W_Bush_0286.jpg,ok,0.9133
George_W_Bush_0287.jpg,ok,0.9329
George_W_Bush_0288.jpg,ok,0.2999
George_W_Bush_0289.jpg,ok,0.9359
George_W_Bush_0290.jpg,ok,0.0004
George_W_Bush_0291.jpg,ok,0.6763
George_W_Bush_0292.jpg,ok,0.1330
George_W_Bush_0293.jpg,ok,0.8836
George_W_Bush_0294.jpg,ok,0.2602
George_W_Bush_0295.jpg,ok,0.5277
George_W_Bush_0296.jpg,ok,0.5294
George_W_Bush_0297.jpg,ok,0.9417
George_W_Bush_0298.jpg,ok,0.4047
George_W_Bush_0299.jpg,ok,0.8149
George_W_Bush_0300.jpg,ok,0.0644
George_W_Bush_0301.jpg,ok,0.3714
George_W_Bush_0302.jpg,ok,0.1546
George_W_Bush_0303.jpg,ok,0.4003
George_W_Bush_0304.jpg,ok,0.8843
George_W_Bush_0305.jpg,ok,0.5914
George_W_Bush_0306.jpg,ok,0.9895
George_W_Bush_0307.jpg,ok,0.1098
George_W_Bush_0308.jpg,ok,0.9448
George_W_Bush_0309.jpg,ok,0.2057
George_W_Bush_0310.jpg,ok,0.1724
George_W_Bush_0311.jpg,ok,0.6583
George_W_Bush_0312.jpg,ok,0.4426
George_W_Bush_0313.jpg,ok,0.0419
George_W_Bush_0314.jpg,ok,0.8170
George_W_Bush_0315.jpg,ok,0.1416
George_W_Bush_0316.jpg,ok,0.7679
George_W_Bush_0317.jpg,ok,0.9344
George_W_Bush_0318.jpg,ok,0.1236
George_W_Bush_0319.jpg,ok,0.6112
George_W_Bush_0320.jpg,ok,0.4291
George_W_Bush_0321.jpg,ok,0.9150
George_W_Bush_0322.jpg,ok,0.0594
George_W_Bush_0323.jpg,ok,0.0118
George_W_Bush_0324.jpg,ok,0.3397
George_W_Bush_0325.jpg,ok,0.2856
George_W_Bush_0326.jpg,ok,0.2854
George_W_Bush_0327.jpg,ok,0.2769
George_W_Bush_0328.jpg,ok,0.2701
George_W_Bush_0329.jpg,ok,0.0167
George_W_Bush_0330.jpg,ok,0.2999
George_W_Bush_0331.jpg,ok,0.8784
George_W_Bush_0332.jpg,ok,0.0019
George_W_Bush_0333.jpg,ok,0.1660
George_W_Bush_0334.jpg,ok,0.8822
George_W_Bush_0335.jpg,ok,0.3254
George_W_Bush_0336.jpg,ok,0.0776
George_W_Bush_0337.jpg,ok,0.3454
George_W_Bush_0338.jpg,ok,0.7676
George_W_Bush_0339.jpg,ok,0.1339
George_W_Bush_0340.jpg,ok,0.8698
George_W_Bush_0341.jpg,ok,0.6659
George_W_Bush_0342.jpg,ok,0.3270
George_W_Bush_0343.jpg,ok,0.5677
George_W_Bush_0344.jpg,ok,0.3337
George_W_Bush_0345.jpg,ok,0.9539
George_W_Bush_0346.jpg,ok,0.5924
George_W_Bush_0347.jpg,ok,0.5312
George_W_Bush_0348.jpg,ok,0.5451
George_W_Bush_0349.jpg,ok,0.0422
George_W_Bush_0350.jpg,ok,0.0025
George_W_Bush_0351.jpg,ok,0.8286
George_W_Bush_0352.jpg,ok,0.4427
George_W_Bush_0353.jpg,ok,0.3068
George_W_Bush_0354.jpg,ok,0.2081
George_W_Bush_0355.jpg,ok,0.0258
George_W_Bush_0356.jpg,ok,0.2355
George_W_Bush_0357.jpg,ok,0.7346
George_W_Bush_0358.jpg,ok,0.6649
George_W_Bush_0359.jpg,ok,0.1846
George_W_Bush_0360.jpg,ok,0.1706
George_W_Bush_0361.jpg,ok,0.4959
George_W_Bush_0362.jpg,ok,0.9029
George_W_Bush_0363.jpg,ok,0.2330
George_W_Bush_0364.jpg,ok,0.0392
George_W_Bush_0365.jpg,ok,0.1715
George_W_Bush_0366.jpg,ok,0.3484
George_W_Bush_0367.jpg,ok,0.3413
George_W_Bush_0368.jpg,ok,0.1320
George_W_Bush_0369.jpg,ok,0.3169
George_W_Bush_0370.jpg,ok,0.5459
